"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL1783971";"";"None";"316.41";"0";"3.14";"3{20}";"CN1CCc2c(c3cc(C#N)ccc3n2CCc2ccccn2)C1";"IC50";"'='";"1290.0";"nM";"5.89";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1786003";"Antagonist activity at human histamine H1 receptor in SK-N-SH cells assessed as inhibition of histamine-induced calcium level increase during phase-1 compound incubated before histamine addition by Fura-2 based fluorometric assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SK-N-SH";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1782051";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3307745";"";"";"";"1.29"
"CHEMBL589390";"LATREPIRDINE";"3.0";"319.45";"0";"3.88";"3{1}, I, Dimebone, dimebolin";"Cc1ccc2c(c1)c1c(n2CCc2ccc(C)nc2)CCN(C)C1";"IC50";"'='";"1580.0";"nM";"5.80";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1785997";"Antagonist activity at human histamine H1 receptor in SK-N-SH cells assessed as inhibition of histamine-induced calcium flow during phase-II compound dosed after histamine addition by Fura-2 based fluorometric assay";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"SK-N-SH";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1782051";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3307745";"";"";"";"1.58"
"CHEMBL1783974";"";"None";"388.56";"0";"4.04";"3{23}";"Cc1ccc2c(c1)c1c(n2CCc2cccnc2)CCN(C2CCN(C)CC2)C1";"IC50";"'='";"2790.0";"nM";"5.55";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1786003";"Antagonist activity at human histamine H1 receptor in SK-N-SH cells assessed as inhibition of histamine-induced calcium level increase during phase-1 compound incubated before histamine addition by Fura-2 based fluorometric assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SK-N-SH";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1782051";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3307745";"";"";"";"2.79"
"CHEMBL1783960";"";"None";"305.43";"0";"3.58";"3{9}";"Cc1ccc2c(c1)c1c(n2CCc2cccnc2)CCN(C)C1";"IC50";"'='";"3160.0";"nM";"5.50";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1785997";"Antagonist activity at human histamine H1 receptor in SK-N-SH cells assessed as inhibition of histamine-induced calcium flow during phase-II compound dosed after histamine addition by Fura-2 based fluorometric assay";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"SK-N-SH";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1782051";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3307745";"";"";"";"3.16"
"CHEMBL85";"RISPERIDONE";"4.0";"410.49";"0";"3.59";"Risperidone";"Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2";"IC50";"'='";"454.0";"nM";"6.34";"";"";"UO_0000065";"";"";"";"";"1";"CHEMBL4254805";"Antagonist activity at histamine H1 receptor (unknown origin) after 10 mins by calcium 5 dye based FLIPR assay";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4251643";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";"";"";"454.0"
"CHEMBL5869389";"";"None";"317.43";"0";"2.24";"BDBM293397";"CCOCCn1c(C2CCN(CCO)CC2)nc2ccccc21";"IC50";"'='";"25.0";"nM";"7.60";"";"559232";"UO_0000065";"23.95";"0.45";"5.36";"15.05";"0";"CHEMBL5731518";"BIOLOGICAL ASSAY: Affinity for histamine H1-receptor was determined by binding studies to H1 receptors. The sample used is a suspension of membranes of CHO cells transfected with the human H1 receptor (5 mg/ml, PerkinElmer), stored at −80° C. until use. After thawing, the membranes were homogenized in assay buffer (50 mM Na/K phosphate) prepared in purified water and kept at room temperature (pH 7.4). The assay was performed in 96-well microplates. In each well, 25 μl of buffer and 25 μl of vehicle (total binding) or 10 μM pyrilamine (nonspecific binding) or the products to be tested was added. Subsequently, 200 μl of the membrane suspension was added to all wells and the microtiter plate was preincubated at 25° C. for 15 min. After this time, 25 μl of 3H-pyrilamine (1.5 nM) was added and the reaction was allowed to incubate for 60 min at 25° C. Then, free radioligand was quickly separated from bound radioligand by vacuum filtration (Multiscreen microplate Screener), performing 10 washes with assay buffer (4° C.). Subsequently 45 μl of scintillation fluid was added to each well and after sealing of the microplate, the radioactivity was quantified in a liquid scintillation counter (TopCount). The graphs of the inhibition curves and calculation the IC50 value were generated with the GraphPad Prism program.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5725809";"37";"BindingDB Patent Bioactivity Data";"";"2018";"None";"";"";"";"25.0"
"CHEMBL1112";"ARIPIPRAZOLE";"4.0";"448.39";"0";"4.86";"Aripiprazole";"O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1";"IC50";"'='";"420.0";"nM";"6.38";"";"";"UO_0000065";"";"";"";"";"1";"CHEMBL4188003";"Antagonistic activity at histamine 1 receptor (unknown origin) after 10 mins by FLIPR assay";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4184238";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2018";"None";"";"";"";"420.0"
"CHEMBL85";"RISPERIDONE";"4.0";"410.49";"0";"3.59";"RIS; 1";"Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2";"IC50";"'='";"454.0";"nM";"6.34";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4045108";"Antagonist activity at histamine H1 receptor (unknown origin) after 10 mins by calcium 5 dye based FLIPR assay";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4043141";"1";"Scientific Literature";"Bioorg Med Chem";"2017";"None";"";"";"";"454.0"
"CHEMBL95051";"";"None";"471.58";"1";"5.37";"76";"COc1ccc(CCN2CCC(C(=O)c3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1";"IC50";"'='";"59.0";"nM";"7.23";"";"";"UO_0000065";"15.33";"0.28";"1.86";"15.26";"1";"CHEMBL882906";"Inhibitory concentration against histamine H1 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140446";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";"";"59.0"
"CHEMBL330366";"";"None";"640.61";"2";"5.71";"77";"COc1cc(C(=O)N2CC[C@](CCN3CCC(C(N)=O)(c4ccccc4)CC3)(c3ccc(Cl)c(Cl)c3)C2)cc(OC)c1OC";"IC50";"'='";"3.0";"nM";"8.52";"";"";"UO_0000065";"13.30";"0.26";"2.81";"9.04";"0";"CHEMBL882906";"Inhibitory concentration against histamine H1 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140446";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";"";"3.0"
"CHEMBL4083333";"";"None";"408.57";"0";"3.47";"10c";"Cc1nc2n(c(=O)c1CCN1CCN(c3cccc4sccc34)CC1)CCCC2";"IC50";"'='";"127.0";"nM";"6.90";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4045108";"Antagonist activity at histamine H1 receptor (unknown origin) after 10 mins by calcium 5 dye based FLIPR assay";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4043141";"1";"Scientific Literature";"Bioorg Med Chem";"2017";"None";"";"";"";"127.0"
"CHEMBL5555844";"";"None";"531.10";"2";"5.70";"III-6";"CC(C)(C(=O)O)c1cccc(CC(O)CN2CCC(=C3c4ccc(Cl)cc4CCc4cccnc43)CC2)c1";"IC50";"'='";"57.23";"nM";"7.24";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5513836";"Antagonist activity at human H1 receptor expressed in PathHunter CHO-K1 HRH1 beta-arrestin cells preincubated for 30 mins followed by agonist addition at 6 times EC80 and measured after 90 to 180 mins by PathHunter assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"PathHunter CHO-K1 HRH1 beta-arrestin";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5512623";"1";"Scientific Literature";"Eur J Med Chem";"2024";"None";"TIME_Lower = 30.0 min | TIME_Upper = 210.0 min";"ANTAGONIST";"";"57.23"
"CHEMBL5568499";"";"None";"533.09";"2";"6.87";"III-7";"CC(C)(C(=O)O)c1ccc(CCCN2CCC(=C3c4ccc(Cl)cc4CCc4cccnc43)CC2)c(F)c1";"IC50";"'='";"21.81";"nM";"7.66";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5513836";"Antagonist activity at human H1 receptor expressed in PathHunter CHO-K1 HRH1 beta-arrestin cells preincubated for 30 mins followed by agonist addition at 6 times EC80 and measured after 90 to 180 mins by PathHunter assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"PathHunter CHO-K1 HRH1 beta-arrestin";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5512623";"1";"Scientific Literature";"Eur J Med Chem";"2024";"None";"TIME_Lower = 30.0 min | TIME_Upper = 210.0 min";"ANTAGONIST";"";"21.81"
"CHEMBL998";"LORATADINE";"4.0";"382.89";"0";"4.89";"73 (Loratidine)";"CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1";"IC50";"'='";"290.0";"nM";"6.54";"";"";"UO_0000065";"17.07";"0.33";"1.65";"15.41";"0";"CHEMBL882906";"Inhibitory concentration against histamine H1 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140446";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";"";"0.29"
"CHEMBL194837";"";"None";"448.35";"0";"4.81";"65";"Cc1cc(OCCN(C)C)nc2ccc(NC(=O)COc3ccc(Cl)cc3Cl)cc12";"IC50";"'='";"3.5";"nM";"8.46";"";"";"UO_0000065";"18.86";"0.38";"3.65";"13.28";"0";"CHEMBL881890";"Inhibitory concentration against histamine H1 receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140405";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";"";"3.5"
"CHEMBL305660";"EBASTINE";"4.0";"469.67";"1";"7.22";"EBASTINE";"CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1";"IC50";"'='";"28.3";"nM";"7.55";"";"";"UO_0000065";"16.07";"0.29";"0.33";"25.55";"0";"CHEMBL1909156";"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";"";"";"0.0283"
"CHEMBL629";"AMITRIPTYLINE";"4.0";"277.41";"0";"4.17";"AMITRIPTYLINE";"CN(C)CCC=C1c2ccccc2CCc2ccccc21";"IC50";"'='";"4.782";"nM";"8.32";"";"";"UO_0000065";"29.99";"0.54";"4.15";"256.80";"0";"CHEMBL1909156";"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";"";"";"0.004782"
"CHEMBL4644391";"";"None";"432.55";"0";"3.18";"S12";"N#Cc1ccc2nn(CCCCN3CCN(c4cccc5sccc45)CC3)c(=O)n2c1";"IC50";"'='";"76.6";"nM";"7.12";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4619945";"Antagonist activity at H1 receptor (unknown origin)";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4619707";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2020";"None";"";"";"";"76.6"
"CHEMBL296419";"ASTEMIZOLE";"4.0";"458.58";"1";"5.35";"ASTEMIZOLE";"COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1";"IC50";"'='";"14.0";"nM";"7.85";"";"";"UO_0000065";"17.13";"0.32";"2.50";"18.56";"0";"CHEMBL1909156";"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";"";"";"0.014"
"CHEMBL5775990";"";"None";"389.54";"0";"3.31";"BDBM293400";"CCOCCOCCN1CCC(c2nc3ccccc3n2CCOCC)CC1";"IC50";"'='";"115.0";"nM";"6.94";"";"559233";"UO_0000065";"17.81";"0.34";"3.63";"14.23";"0";"CHEMBL5731518";"BIOLOGICAL ASSAY: Affinity for histamine H1-receptor was determined by binding studies to H1 receptors. The sample used is a suspension of membranes of CHO cells transfected with the human H1 receptor (5 mg/ml, PerkinElmer), stored at −80° C. until use. After thawing, the membranes were homogenized in assay buffer (50 mM Na/K phosphate) prepared in purified water and kept at room temperature (pH 7.4). The assay was performed in 96-well microplates. In each well, 25 μl of buffer and 25 μl of vehicle (total binding) or 10 μM pyrilamine (nonspecific binding) or the products to be tested was added. Subsequently, 200 μl of the membrane suspension was added to all wells and the microtiter plate was preincubated at 25° C. for 15 min. After this time, 25 μl of 3H-pyrilamine (1.5 nM) was added and the reaction was allowed to incubate for 60 min at 25° C. Then, free radioligand was quickly separated from bound radioligand by vacuum filtration (Multiscreen microplate Screener), performing 10 washes with assay buffer (4° C.). Subsequently 45 μl of scintillation fluid was added to each well and after sealing of the microplate, the radioactivity was quantified in a liquid scintillation counter (TopCount). The graphs of the inhibition curves and calculation the IC50 value were generated with the GraphPad Prism program.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5725809";"37";"BindingDB Patent Bioactivity Data";"";"2018";"None";"";"";"";"115.0"
"CHEMBL5978002";"";"None";"331.46";"0";"2.63";"BDBM293403";"CCOCCn1c(C2CCN(CCCO)CC2)nc2ccccc21";"IC50";"'='";"28.0";"nM";"7.55";"";"559234";"UO_0000065";"22.79";"0.43";"4.92";"14.95";"0";"CHEMBL5731518";"BIOLOGICAL ASSAY: Affinity for histamine H1-receptor was determined by binding studies to H1 receptors. The sample used is a suspension of membranes of CHO cells transfected with the human H1 receptor (5 mg/ml, PerkinElmer), stored at −80° C. until use. After thawing, the membranes were homogenized in assay buffer (50 mM Na/K phosphate) prepared in purified water and kept at room temperature (pH 7.4). The assay was performed in 96-well microplates. In each well, 25 μl of buffer and 25 μl of vehicle (total binding) or 10 μM pyrilamine (nonspecific binding) or the products to be tested was added. Subsequently, 200 μl of the membrane suspension was added to all wells and the microtiter plate was preincubated at 25° C. for 15 min. After this time, 25 μl of 3H-pyrilamine (1.5 nM) was added and the reaction was allowed to incubate for 60 min at 25° C. Then, free radioligand was quickly separated from bound radioligand by vacuum filtration (Multiscreen microplate Screener), performing 10 washes with assay buffer (4° C.). Subsequently 45 μl of scintillation fluid was added to each well and after sealing of the microplate, the radioactivity was quantified in a liquid scintillation counter (TopCount). The graphs of the inhibition curves and calculation the IC50 value were generated with the GraphPad Prism program.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5725809";"37";"BindingDB Patent Bioactivity Data";"";"2018";"None";"";"";"";"28.0"
"CHEMBL219916";"DOMPERIDONE";"3.0";"425.92";"0";"3.35";"DOMPERIDONE";"O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1";"IC50";"'='";"1344.0";"nM";"5.87";"";"";"UO_0000065";"13.79";"0.27";"2.52";"7.45";"0";"CHEMBL1909156";"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";"";"";"1.344"
"CHEMBL657";"DIPHENHYDRAMINE";"4.0";"255.36";"0";"3.35";"DIPHENHYDRAMINE";"CN(C)CCOC(c1ccccc1)c1ccccc1";"IC50";"'='";"171.0";"nM";"6.77";"";"";"UO_0000065";"26.50";"0.49";"3.42";"54.27";"0";"CHEMBL1909156";"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";"";"";"0.171"
"CHEMBL213886";"";"None";"275.78";"0";"3.35";"11a";"Clc1ccc(CNCC[C@@H]2C[C@H]2c2c[nH]cn2)cc1";"IC50";"'='";"6800.0";"nM";"5.17";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL854652";"Antagonist activity at human H1 receptor expressed in 293-EBNA cells assessed as inhibition of histamine agonist activity by luciferase reporter gene assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"EBNA";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146915";"1";"Scientific Literature";"J Med Chem";"2006";"None";"";"";"";"6800.0"
"CHEMBL1172";"DESLORATADINE";"4.0";"310.83";"0";"4.02";"BDBM50073179";"Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1";"IC50";"'='";"16000.0";"nM";"4.80";"";"397192";"UO_0000065";"15.43";"0.30";"0.78";"19.25";"1";"CHEMBL3888385";"Binding Assay: The specific binding of the radioactive ligand to the receptor was defined as the difference between total binding and nonspecific binding, determined in the presence of excess unlabeled ligand.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886689";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"16000.0"
"CHEMBL93556";"";"None";"764.90";"2";"7.04";"78";"COc1ccc(C2(CCN3CCC(C(=O)c4nc5ccccc5n4Cc4ccc(F)cc4)CC3)CCN(C(=O)c3cc(OC)c(OC)c(OC)c3)C2)cc1OC";"IC50";"'='";"309.0";"nM";"6.51";"";"";"UO_0000065";"8.51";"0.16";"-0.53";"6.22";"1";"CHEMBL882906";"Inhibitory concentration against histamine H1 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140446";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";"";"309.0"
"CHEMBL549";"CITALOPRAM";"4.0";"324.40";"0";"3.81";"717";"CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21";"IC50";"'='";"3194.0";"nM";"5.50";"";"";"UO_0000065";"16.94";"0.31";"1.69";"15.16";"0";"CHEMBL1909156";"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";"";"";"3.194"
"CHEMBL511";"PYRILAMINE";"4.0";"285.39";"0";"2.66";"PYRILAMINE";"COc1ccc(CN(CCN(C)C)c2ccccn2)cc1";"IC50";"'='";"3.721";"nM";"8.43";"";"";"UO_0000065";"29.54";"0.55";"5.77";"29.47";"0";"CHEMBL1909156";"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";"";"";"0.003721"
"CHEMBL511";"PYRILAMINE";"4.0";"285.39";"0";"2.66";"pyrilamine";"COc1ccc(CN(CCN(C)C)c2ccccn2)cc1";"IC50";"'='";"3.3";"nM";"8.48";"";"";"UO_0000065";"29.72";"0.55";"5.82";"29.66";"0";"CHEMBL2395101";"Displacement of [3H]Pyrilamine from human recombinant histamine H1 receptor expressed in CHOK1 cells after 3 hrs";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2390918";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"CHEMBL3307512";"";"";"";"3.3"
"CHEMBL4473466";"";"None";"475.03";"1";"6.21";"1c";"COc1ccccc1OCCCN1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1";"IC50";"'='";"9.28";"nM";"8.03";"";"";"UO_0000065";"16.91";"0.32";"1.82";"23.22";"0";"CHEMBL4410552";"Antagonist activity at histamine H1 receptor (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4406894";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2019";"None";"";"";"";"9.28"
"CHEMBL1783964";"";"None";"291.40";"0";"3.27";"3{13}";"CN1CCc2c(c3ccccc3n2CCc2ccncc2)C1";"IC50";"'='";"120.0";"nM";"6.92";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1786003";"Antagonist activity at human histamine H1 receptor in SK-N-SH cells assessed as inhibition of histamine-induced calcium level increase during phase-1 compound incubated before histamine addition by Fura-2 based fluorometric assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SK-N-SH";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1782051";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3307745";"";"";"";"0.12"
